postcode	placeId	name	latitude	longitude	types	vicinity	source
S6	osm_107453747	24/7 Fitness	53.4171991	-1.4998147	fitness_centre		osm
S6	osm_1281768024	Adele's Butties, Breads and Cakes	53.410949	-1.5046288	fast_food	Middlewood Road	osm
S6	osm_1339896556	AFK Gym	53.4118131	-1.5052639	fitness_centre	Middlewood Road	osm
S6	osm_6280808302	Aladdins Cave	53.4112432	-1.5043151	computer		osm
S6	osm_6282912319	Alara Bed & Breakfast	53.4099725	-1.4982212	guest_house	Penistone Road	osm
S6	osm_1216315933	Annie Jude's	53.4046607	-1.5035427	gift		osm
S6	osm_9656843748	Antler Grill and Wine	53.411512	-1.5044326	restaurant	Middlewood Road	osm
S6	osm_7110246666	Anytime Sunbeds	53.4074972	-1.5100218	beauty		osm
S6	osm_4588203873	Argos	53.4172912	-1.5023801	catalogue		osm
S6	osm_1339896554	Bamboo Nails & Beauty	53.4117291	-1.5051292	beauty	Middlewood Road	osm
S6	geograph_2267667	Benchmark on the Octagonal Tower, Langsett Road	53.400181	-1.495975	geograph		geograph
S6	osm_7103467830	B-FITUK	53.4049835	-1.5033216	fitness_centre		osm
S6	osm_6173196591	Brass Monkey	53.407115	-1.5044524	bar	Middlewood Road	osm
S6	osm_6203041910	Bricks and Bits Lego Store	53.4068774	-1.504749	toys		osm
S6	osm_7119000602	BRS Fires & Fireplaces	53.4145276	-1.5013613	fireplace		osm
S6	osm_7410651591	Bullrushes	53.4195588	-1.5072949	artwork		osm
S6	osm_6280808309	Canton King	53.4113666	-1.5043689	fast_food	Middlewood Road	osm
S6	osm_10234496844	Carlton Road Mini Library	53.4109131	-1.5054904	public_bookcase		osm
S6	osm_129960703	Century Motors	53.4119172	-1.50381	car		osm
S6	osm_6280808308	China Cuisine	53.4113944	-1.5043834	fast_food	Middlewood Road	osm
S6	osm_7092947968	Chinese 2 Night	53.402854	-1.5127716	fast_food	Wisewood Road	osm
S6	osm_132979016	Christ Church, Hillsborough and Wadsley Bridge	53.4194864	-1.4979252	place_of_worship		osm
S6	osm_1391568551	Ck’s Cafe	53.4166359	-1.5107612	cafe	Middlewood Road	osm
S6	osm_1391575058	Climafleet UK	53.4206715	-1.5001209	car	Baxter Road	osm
S6	osm_6571074554	Coelacanth	53.4177664	-1.5171201	artwork		osm
S6	osm_128465288	Coniston Guest House	53.4034606	-1.50756	guest_house	Beechwood Road	osm
S6	osm_100345016	Co-op Food	53.3923355	-1.5330144	supermarket	Oldfield Road	osm
S6	osm_1431210326	Courtside Café	53.4083341	-1.4984305	cafe	Sheffield	osm
S6	osm_1704578682	Crafttastic	53.4046059	-1.5039709	stationery		osm
S6	osm_5433110235	Cupola Contemporary Art	53.4108571	-1.504202	art	Middlewood Road	osm
S6	osm_12207357745	Cupola Contemporary Art Framing Department	53.4107801	-1.5041868	frame	Middlewood Road	osm
S6	osm_133919183	David B. Badger	53.4202064	-1.4978788	car_repair	Trafalgar Road	osm
S6	osm_1222838227	Days To Remember II	53.4202914	-1.4936659	gift	Southey Green Road	osm
S6	osm_1463955831	Deer Park	53.3937259	-1.5310249	park		osm
S6	osm_100344963	Deer Park Surgery	53.3924889	-1.5314053	doctors		osm
S6	osm_1339896562	DH Barber	53.4116885	-1.5050702	hairdresser	Middlewood Road	osm
S6	osm_10764083682	Dog Leg Bench	53.4035807	-1.5180566	artwork		osm
S6	osm_1046242091	Dunelm	53.4184549	-1.4975311	interior_decoration		osm
S6	osm_7110246662	Dykes Hall Convenience	53.4077282	-1.5100821	convenience	Dykes Hall Road	osm
S6	osm_129827514	Dykes Hall Medical Centre	53.4061939	-1.5078362	doctors		osm
S6	osm_7092947969	Dykes Lane News	53.4034728	-1.5124149	newsagent	Dykes Lane	osm
S6	osm_8751308239	Edith Brooks Memorial	53.4070494	-1.5020676	memorial		osm
S6	osm_7119000596	Emms	53.4121982	-1.5025233	hairdresser		osm
S6	osm_130113116	Far Lane Medical Centre	53.4098696	-1.507764	doctors		osm
S6	osm_984513283	Fish and chips	53.3940469	-1.5215326	fast_food		osm
S6	osm_133915474	Fletcher's Bakery	53.4184468	-1.5029662	bakery		osm
S6	osm_1339896552	Flex Pilates and Physiotherapy	53.411637	-1.5050011	fitness_centre	Middlewood Road	osm
S6	osm_1222838233	Flower Pot	53.4200625	-1.4947993	florist	Halifax Road	osm
S6	osm_7110246667	Forever	53.4074956	-1.5101532	beauty		osm
S6	osm_104333142	Forge Valley School	53.3986766	-1.5211268	school	Wood Lane	osm
S6	osm_359567959	Forge Valley Sports Centre	53.3985368	-1.5212766	sports_centre		osm
S6	geograph_3378929	Former Gate Tower at Hillsborough Barracks, Hillsborough, Sheffield	53.400361	-1.495822	geograph		geograph
S6	osm_1281788462	Four Lanes	53.4115312	-1.5036615	fast_food	Leppings Lane	osm
S6	osm_7110246665	Fusion	53.407506	-1.5098984	hairdresser		osm
S6	osm_1281788446	Georgies	53.4100555	-1.5043802	clothes	Middlewood Road	osm
S6	osm_129960709	Graham's Tyres	53.4116262	-1.5036072	car_repair	Leppings Lane	osm
S6	osm_12135141165	Graysmith Autos Ltd	53.4163102	-1.5033826	car	Beeley Wood Road	osm
S6	osm_1281922018	Greek Blue Sky	53.4121376	-1.5049479	restaurant	Middlewood Road	osm
S6	osm_1281768020	Gym Royale	53.4106484	-1.5045555	shoes	Middlewood Road	osm
S6	osm_1281922021	Hair Flair	53.4122594	-1.5051227	hairdresser	Middlewood Road	osm
S6	osm_129539544	Halfords Garage Services	53.4149388	-1.5020814	car_repair	Leppings Lane	osm
S6	osm_267575844	Halifax Road Dental Care	53.4203792	-1.4953221	dentist		osm
S6	osm_1222838231	HeadCase	53.4200342	-1.494602	hairdresser	Halifax Road	osm
S6	osm_207719280	High Bank Service Station	53.4014058	-1.5146943	car_repair	Wisewood Lane	osm
S6	osm_12631668702	Hillsborough Bookshop	53.4046729	-1.5040081	books	Middlewood Road	osm
S6	osm_3586617626	Hillsborough Disaster Memorial	53.4103499	-1.5013362	memorial		osm
S6	osm_129961943	Hillsborough House Library	53.4069542	-1.5026343	library		osm
S6	osm_1361712455	Hillsborough Park Activity Hub	53.4081681	-1.4984882	sports_centre		osm
S6	osm_24352183	Hillsborough Primary School	53.4106839	-1.5029202	school	Sheffield	osm
S6	osm_7110876686	Hillsborough Remberance Marker	53.4103315	-1.5044498	memorial		osm
S6	osm_23049323	Hillsborough Stadium	53.4114146	-1.5004793	stadium	Sheffield	osm
S6	osm_129912239	Hillsborough Trinity Methodist Church	53.4084914	-1.5043083	place_of_worship		osm
S6	osm_1339896561	Hoo Wah	53.4118705	-1.5053426	fast_food	Middlewood Road	osm
S6	osm_7119000603	Hoong Too	53.4128441	-1.499749	fast_food	Penistone Road North	osm
S6	osm_207586692	Horse & Jockey	53.4105495	-1.5149471	pub	Wadsley Lane	osm
S6	osm_1222838222	HT Nails Artist	53.4202583	-1.4940695	beauty	Halifax Road	osm
S6	osm_1281788458	Huang Lou Xing	53.4112828	-1.5047833	fast_food	Middlewood Road	osm
S6	osm_1281922023	INKredible	53.4123965	-1.5053534	tattoo	Middlewood Road	osm
S6	osm_1281768025	International Barber Shop	53.4109109	-1.504619	hairdresser	Middlewood Road	osm
S6	osm_6200944293	Jams	53.407058	-1.5044644	cafe	Middlewood Road	osm
S6	osm_133916594	JCT600	53.4144474	-1.5072432	car_repair		osm
S6	osm_130921175	JCT600 Seat	53.413341	-1.5068516	car		osm
S6	osm_1704578724	Jessica Nails	53.4047424	-1.5040608	beauty		osm
S6	osm_133915912	John Fairest Funeralcare	53.4185238	-1.4999714	funeral_directors		osm
S6	osm_6280808303	Kaleidoscope	53.4111985	-1.5042997	hairdresser		osm
S6	osm_6280808301	Knights Vape	53.4112774	-1.5043296	e-cigarette		osm
S6	osm_1281305149	Kringle	53.4104207	-1.504643	bakery	Wadsley Lane	osm
S6	osm_129539541	Law Brothers	53.4149878	-1.501584	fuel		osm
S6	osm_129827524	Leader Road Garage	53.4066572	-1.5066527	car_repair		osm
S6	osm_7119000598	Leppings Lane Dental	53.4126438	-1.5026494	dentist		osm
S6	osm_8751308250	Lion's Head Fountain	53.4070461	-1.5032028	fountain		osm
S6	osm_1281788456	L.M.Hill	53.4114144	-1.5048103	carpet	Middlewood Road	osm
S6	osm_7119000600	Long Hing	53.4131027	-1.5028251	fast_food	Leppings Lane	osm
S6	osm_7110246664	Lost in Ink	53.4075707	-1.5098743	tattoo	Dykes Hall Road	osm
S6	osm_96898700	Loxley Methodist Church	53.4039904	-1.5281047	place_of_worship		osm
S6	osm_588994251	Loxley Park Care Home	53.4010952	-1.5196132	social_facility		osm
S6	osm_136605683	Loxley Primary School	53.4063168	-1.5345401	school	Rodney Hill	osm
S6	osm_6345355227	Lucky Star	53.4185792	-1.5128899	fast_food		osm
S6	osm_104393285	Malin Bridge Primary School	53.402777	-1.5115139	school	Sheffield	osm
S6	osm_136139870	Marlcliffe Community Primary School	53.4134029	-1.5115378	school	Marlcliffe Road	osm
S6	geograph_8032451	Memorial Hall, Forbes Road, Sheffield	53.401367	-1.500022	geograph		geograph
S6	osm_6120043836	Mermaid Kebab & Fishbar	53.4111495	-1.5042775	fast_food	Middlewood Road	osm
S6	osm_144918043	Middlewood Health Centre (Fairlawns)	53.4190119	-1.5152499	doctors		osm
S6	osm_6345355228	Middlewood Late Shopper	53.4185236	-1.5128359	convenience	Middlewood Road	osm
S6	osm_478435879	Middlewood Park	53.4200291	-1.5149791	park		osm
S6	osm_5893603299	Middlewood Road Post Office	53.4165838	-1.5106788	post_office	Middlewood Road	osm
S6	osm_135228740	Mill Dam Fishing	53.4006897	-1.5386309	fishing		osm
S6	osm_128463732	Minto Road Dental Care	53.4048342	-1.5042177	dentist		osm
S6	osm_1704578720	Molly's Cafe & Deli	53.4046877	-1.5040251	cafe	Middlewood Road	osm
S6	osm_6349560324	Morrisons Daily	53.4085018	-1.5207854	convenience	Rural Lane	osm
S6	osm_1391575057	Muscle Performance Gym	53.4206183	-1.4998492	fitness_centre	Baxter Road	osm
S6	osm_133915913	New Bridge Inn	53.418526	-1.4995196	pub	Penistone Road North	osm
S6	osm_1281305152	New Image	53.4105166	-1.5045176	clothes	Middlewood Road	osm
S6	osm_262724972	New Rooster Chicken and Pizza	53.4183195	-1.5125668	fast_food	Middlewood Road	osm
S6	osm_104394142	Niagara Conference and Leisure Centre	53.4159592	-1.5033599	sports_centre		osm
S6	osm_130921167	Niagara Conference & Leisure Centre	53.4164535	-1.5040429	events_venue	Niagara Road	osm
S6	osm_6349560322	Oceana	53.4083653	-1.5208376	fast_food	Ben Lane	osm
S6	osm_7092947970	One More Slice	53.4032953	-1.5124095	cafe	Dykes Lane	osm
S6	osm_7116990307	Owls Megastore	53.4121168	-1.4999999	fan		osm
S6	osm_132979001	Parson Cross Church of England Primary School	53.4209535	-1.4939839	school	Halifax Road	osm
S6	osm_1281788450	Peaches	53.4101399	-1.5046623	hairdresser	Wadsley Lane	osm
S6	osm_1046242092	Pets at Home	53.4184074	-1.4957974	pet		osm
S6	osm_1281788457	Pixis	53.4112437	-1.5047297	hairdresser	Middlewood Road	osm
S6	osm_1281768022	Pizza Amour	53.410718	-1.5045705	fast_food	Middlewood Road	osm
S6	osm_1222838226	Pizza Central	53.4203662	-1.4936875	fast_food	Halifax Road	osm
S6	osm_9529694655	Police Dog Training School	53.4164663	-1.5047106	police		osm
S6	osm_12204676468	Prince Philip Memorial	53.3979734	-1.5200273	memorial		osm
S6	osm_1281768023	Psychos Den Tattoos	53.4107561	-1.5045835	tattoo	Middlewood Road	osm
S6	osm_1704578768	Ricky's Fashions	53.4045125	-1.5039047	clothes		osm
