postcode	placeId	name	latitude	longitude	types	vicinity	source
S1	osm_6288528625	Adam's Barbershop	53.3826659	-1.5066269	hairdresser	Crookes	osm
S1	osm_9576092124	Aden Corner	53.3932925	-1.4580783	cafe	Grimesthorpe Road South	osm
S1	osm_103913317	Admiral	53.382942	-1.463993	casino, adult_gaming_centre	Fitzalan Square	osm
S1	osm_1211704104	Affordable Furnishings	53.3881071	-1.4604028	furniture		osm
S1	osm_1028147066	Age UK	53.3811707	-1.468964	charity	Norfolk Row	osm
S1	osm_9576418837	Agha	53.3863687	-1.4622585	restaurant	North Bank	osm
S1	osm_6676042782	Agha Lounge	53.3860525	-1.4619456	hookah_lounge		osm
S1	osm_1265010788	Ahava	53.3787063	-1.4704849	charity	Charles Street	osm
S1	osm_1242305231	Ai Noor	53.3924423	-1.4576236	clothes	Ellesmere Road	osm
S1	osm_1132995528	Airy Fairy	53.3674221	-1.4753293	gift	London Road	osm
S1	osm_1342951217	A.K. Grocers & Halal Meat	53.3675782	-1.477381	butcher	Sharrow Lane	osm
S1	osm_11137067631	Akbar	53.3793732	-1.480563	restaurant	Fitzwilliam Street	osm
S1	osm_261411104	Akentannos	53.3677353	-1.4964877	restaurant	Sharrow Vale Road	osm
S1	osm_2624389267	Al Amir International Supermarket	53.3769734	-1.4771247	supermarket	Fitzwilliam Street	osm
S1	osm_9576091396	Al Hamdu	53.3907797	-1.459157	yes	Spital Hill	osm
S1	osm_9576091395	Al Naseem	53.3909816	-1.4590059	cafe	Spital Hill	osm
S1	osm_1218132893	Al Sultan	53.3901605	-1.4864458	supermarket	Upperthorpe Road	osm
S1	osm_1213898885	Al Zahir	53.3907593	-1.4571896	supermarket	Carlisle Street	osm
S1	osm_170359273	Alan King Pianos & Violins	53.3654569	-1.4726726	musical_instrument		osm
S1	osm_6295833238	Alaoma Cash And Carry	53.3803558	-1.4564691	wholesale	Sheffield	osm
S1	osm_11342278901	Alaoma Food Hub	53.3753842	-1.4724584	farm	Sheffield	osm
S1	osm_6516006877	Albie’s	53.3851165	-1.466544	cafe	Snig Hill	osm
S1	osm_11761754791	ALD Print & Design ltd	53.3675565	-1.4973943	copyshop	Sharrow Vale Road	osm
S1	osm_9334009452	Alder	53.3919404	-1.4761471	bar	Percy Street	osm
S1	osm_117175714	Aldi	53.372383	-1.4750726	supermarket	Saint Mary's Gate	osm
S1	osm_268489472	Alexandra Road Community Park	53.3614498	-1.4648863	park		osm
S1	osm_11250870220	Alexandreas Nail & Beauty Bar	53.3811373	-1.5055823	beauty	Crookes	osm
S1	osm_1090775082	Alex's Boutique	53.3673268	-1.5007061	clothes	Sharrow Vale Road	osm
S1	osm_11273361068	Alfred Denny Museum	53.3816784	-1.4878173	museum		osm
S1	osm_1046582630	Al-Huda Islamic Centre	53.3754397	-1.4832769	place_of_worship		osm
S1	osm_1092435315	Ali Barber's	53.369902	-1.4772203	hairdresser	London Road	osm
S1	osm_11244835697	Alicia Nyang	53.3852057	-1.4666455	hairdresser		osm
S1	osm_11342278902	Ali's Hair & Cosmetics	53.3757077	-1.4726648	wigs		osm
S1	osm_1136159789	All Bar One	53.3818354	-1.4710624	bar	Leopold Street	osm
S1	osm_140680414	All Carrot No Stick	53.3586149	-1.4753296	convenience	Chesterfield Road	osm
S1	osm_340012563	All Digital	53.3912706	-1.4986935	computer		osm
S1	osm_1233502312	All Nations	53.3914937	-1.4834001	alcohol	Infirmary Road	osm
S1	osm_104815913	All Saints' Catholic High School	53.3727565	-1.4564047	school	Granville Road	osm
S1	osm_11049936316	Allen the Falcon	53.3813337	-1.4816084	artwork		osm
S1	osm_11369676230	All-Siam	53.3679127	-1.5007779	restaurant	Ecclesall Road	osm
S1	osm_12787578655	AllStore	53.378447	-1.4734876	clothes	Charter Square	osm
S1	osm_6349560321	Alpha Barbers	53.3850844	-1.4665085	hairdresser		osm
S1	osm_1213660081	Al-Rahman Mosque	53.3932012	-1.4578448	place_of_worship	Gower Street	osm
S1	osm_6698539599	Als Goncha Bubble Tea	53.3771025	-1.4704932	cafe	Eyre Street	osm
S1	osm_12188570401	Alton Cars	53.3937591	-1.4478412	car_repair	Savile Street East	osm
S1	osm_1081157699	Alton's	53.3666664	-1.4752659	alcohol	London Road	osm
S1	osm_7038115066	Amazon Hub Locker	53.3773752	-1.5020492	parcel_locker		osm
S1	osm_1936459741	Ambulo	53.3793858	-1.4670269	cafe	Arundel Gate	osm
S1	osm_863332598	Amici & Bici	53.3627948	-1.4779631	restaurant	Abbeydale Road	osm
S1	osm_13241229346	Amigos	53.3600516	-1.4737025	restaurant	London Road	osm
S1	osm_115304069	Amigo's 2	53.3891991	-1.487976	supermarket	Addy Street	osm
S1	osm_1167232205	Amma World Foods	53.3834775	-1.471095	convenience	Campo Lane	osm
S1	osm_118158236	Amplifon	53.3826377	-1.4704219	hearing_aids		osm
S1	osm_6257945087	Anatolia Barbers	53.3808122	-1.4768158	hairdresser		osm
S1	osm_122442825	Ancient Wisdom	53.3985137	-1.4852131	wholesale		osm
S1	osm_11250980141	Andalus Community Center	53.3845129	-1.4625367	community_centre		osm
S1	osm_1090775078	Andre De Villiers	53.3673358	-1.5009987	hairdresser	Sharrow Vale Road	osm
S1	osm_1082369496	Andreas Hair Design	53.3998117	-1.4659935	hairdresser	Sheffield	osm
S1	osm_1937700002	Andrew Flower Associates	53.392925	-1.4998664	car_repair		osm
S1	osm_6264064090	Andys Carpets	53.3985619	-1.4910051	carpet		osm
S1	osm_9645509692	Angelica's Cafe	53.3756041	-1.4756365	cafe	The Moor	osm
S1	osm_1233502310	Anii Tasty Takeaway	53.3914442	-1.4832998	fast_food	Infirmary Road	osm
S1	osm_11221476804	Animal Club Handling and Education	53.3884684	-1.4658923	animal_boarding		osm
S1	osm_1201139913	Anjali's Green	53.3778279	-1.4815779	park		osm
S1	osm_1124148606	Anjuma E Haideria	53.3680842	-1.476846	place_of_worship		osm
S1	osm_13479541041	Anne Knight and the Dawning of the Women's Movement In The Uk.	53.3834916	-1.4832617	artwork		osm
S1	osm_402783479	Anns Grove Primary School	53.3613867	-1.4674429	school	Anns Road	osm
S1	osm_11137067608	Another Kind	53.3797643	-1.4810967	hairdresser		osm
S1	osm_9576091415	Anseba Internet Cafe	53.3924008	-1.456984	internet_cafe	Earsham Street	osm
S1	osm_11342278903	Anthony Andrews	53.3754983	-1.4731367	seafood	The Moor	osm
S1	osm_100356064	Antioch Community Church	53.3751994	-1.4784938	place_of_worship	Headford Street	osm
S1	osm_132632195	Antiques Centre	53.3602257	-1.4766341	antiques	Broadfield Road	osm
S1	osm_6293982162	Anytime Fitness	53.3841869	-1.4731784	fitness_centre		osm
S1	osm_175726567	Apna Lahore	53.3602923	-1.47973	fast_food	Abbeydale Road	osm
S1	osm_746494660	Apna Style	53.3637223	-1.4734992	fast_food	Wolseley Road	osm
S1	osm_1075359639	Apollon	53.368781	-1.496761	restaurant	Ecclesall Road	osm
S1	osm_11118015110	Appetito	53.3800453	-1.4833071	cafe		osm
S1	osm_9801270796	Arabian Kitchen	53.3915474	-1.458188	fast_food	Spital Hill	osm
S1	osm_9576418834	Archer's	53.3871048	-1.4621483	fast_food	Wicker	osm
S1	osm_104036602	Archipelago	53.3762215	-1.4683138	arts_centre		osm
S1	osm_255461254	Argyll House	53.3640029	-1.4955728	hospital	Williamson Road	osm
S1	osm_93368007	Armadillo Self Storage	53.3851864	-1.4363862	storage_rental	Parkway Avenue	osm
S1	osm_137552628	Armandos Scooters	53.3696327	-1.47377	motorcycle	Randall Street	osm
S1	osm_121564616	Arnold Clark	53.4000337	-1.4655623	car_rental		osm
S1	osm_11342278904	Arnold & Graham	53.3755591	-1.4727198	jewelry		osm
S1	osm_140677963	Artisan Bar & Good	53.3597977	-1.4740032	bar	London Road	osm
S1	osm_11270139763	Arts Tower Cafe	53.3826681	-1.4872819	cafe		osm
S1	osm_140680420	Artscene	53.3585513	-1.4753713	craft	Chesterfield Road	osm
S1	osm_1124419632	Arubia Aesthetics & Skin Clinic	53.3673807	-1.4966614	clinic	Dyson Place	osm
S1	osm_173066725	Asda	53.3684778	-1.4641758	supermarket	Queens Road	osm
S1	osm_107028443	Asda Express	53.3865946	-1.4792098	convenience	Netherthorpe Road	osm
S1	osm_1038804162	Ashoka	53.3711695	-1.4888757	restaurant	Ecclesall Road	osm
S1	osm_9589353800	Ashoor	53.3906782	-1.4588546	hairdresser		osm
S1	osm_13108581465	Asia Thai Street Food	53.3791086	-1.4725354	fast_food	Backfields	osm
S1	osm_6110284186	Aslan’s Kebab	53.3799831	-1.4800614	fast_food	West Street	osm
S1	osm_11139575059	Aslans Vapes	53.3801946	-1.478736	e-cigarette		osm
S1	osm_107063407	Assembly of God Pentecostal Church	53.3884743	-1.4738762	place_of_worship		osm
S1	osm_13290988540	Assembly Room	53.3796434	-1.47263	community_centre		osm
S1	osm_13394736877	Assisted Conception Unit	53.378669	-1.4948054	clinic		osm
S1	osm_175726525	Atipico	53.3618051	-1.4786949	restaurant	Abbeydale Road	osm
S1	osm_103974864	Atkinsons	53.3758521	-1.4748526	department_store	The Moor	osm
S1	osm_9645509689	Atkinsons Restaurant	53.3755644	-1.474485	cafe	The Moor	osm
S1	osm_134387734	ATON	53.3592074	-1.480157	restaurant	Abbeydale Road	osm
S1	osm_1428101848	At-Taqwa Centre	53.3926012	-1.4608077	place_of_worship		osm
S1	osm_9576418848	Au Village	53.3879683	-1.4619119	restaurant	Wicker	osm
S1	osm_11117922514	Audio Images	53.3802294	-1.4819334	hifi		osm
S1	osm_1364877663	Auto Dynamics	53.3905758	-1.4470306	car_parts		osm
S1	osm_1222603814	Auto Tek	53.3740097	-1.4698421	car_repair		osm
S1	osm_117549033	Autocraft Services	53.3711521	-1.4717936	car_repair	John Street	osm
S1	osm_94582441	Automatic Cars	53.3598952	-1.4725512	car_repair		osm
S1	osm_137535939	Autostart	53.3660031	-1.4744825	car_repair	Abbeydale Road	osm
S1	osm_1265010786	Avid Ink	53.3784121	-1.4706778	tattoo	Union Street	osm
S1	osm_107061080	Avis	53.3882244	-1.4747115	car	Sheffield	osm
S1	osm_1247216826	Avocado	53.377657	-1.4999942	beauty	Whitham Road	osm
S1	osm_1117214040	Babylon Shisha Shop	53.371663	-1.4772641	tobacco	London Road	osm
S1	osm_1046582631	Bagel Shack	53.3756029	-1.4836654	fast_food	Broomhall Street	osm
S1	osm_13495636527	Bagels Inc	53.3679333	-1.4972044	fast_food	Hickmott Road	osm
S1	osm_1100736382	Baitul Afiyat Mosque	53.3876792	-1.4509589	place_of_worship	Sussex Street	osm
S1	osm_699461366	Baitul Mukarram Jame Masjid	53.3655576	-1.4734412	place_of_worship		osm
S1	osm_13159942541	Baity	53.3791198	-1.4724489	fast_food	Backfields	osm
S1	osm_6903952423	Baked	53.3806747	-1.4872434	fast_food	Western Bank	osm
S1	osm_11841378143	Bakers Yard	53.388508	-1.4724887	cafe, bakery	Bakers Yard	osm
S1	osm_11139550611	Balance	53.3796479	-1.4789955	cannabis	Devonshire Street	osm
S1	osm_6314038720	Ball Street Exchange Boxes	53.3906883	-1.4753552	artwork		osm
S1	osm_1117120103	Bamboo Door	53.3815086	-1.4714881	bar	Sheffield	osm
S1	osm_1153335608	Bambukat	53.376952	-1.5023563	restaurant	Fulwood Road	osm
S1	osm_6679855464	Bar Kelham	53.3891222	-1.4748702	bar		osm
S1	osm_1120671258	Bar Lujo	53.371257	-1.488405	bar	Ecclesall Road	osm
S1	osm_287789944	Bar One	53.3804356	-1.4871671	bar	Western Bank	osm
S1	osm_13179129477	Baran	53.3724428	-1.4764419	hairdresser	London Road	osm
S1	osm_1132995533	#Barbers	53.3676089	-1.4755044	hairdresser	London Road	osm
S1	osm_11139550669	Bargain Beers	53.3799802	-1.4799938	alcohol	West Street	osm
S1	osm_12151223243	Barks Wine Shop	53.3797094	-1.4728238	wine		osm
S1	osm_13482828718	Barley	53.3721254	-1.4834007	artwork		osm
S1	osm_101409293	Barnardo's	53.3586265	-1.4808223	charity	Abbeydale Road	osm
S1	osm_1137051745	Barra Organics	53.3674523	-1.4996869	greengrocer	Sharrow Vale Road	osm
S1	osm_242719798	Barrowboy	53.3591263	-1.4802625	bar	Abbeydale Road	osm
S1	osm_178954916	Barry's Bar	53.3708484	-1.477691	pub	London Road	osm
S1	osm_11273456473	Bartolomé Cafe	53.3842072	-1.4885682	cafe	Winter Street	osm
S1	osm_2501738548	Bathrooms HQ	53.3705923	-1.4740258	bathroom_furnishing		osm
S1	osm_170359256	Bathrooms HQ	53.3657121	-1.4731203	kitchen		osm
S1	osm_137535941	Batt Street Square	53.3658594	-1.4743256	park		osm
S1	osm_121559753	Bay Horse Inn	53.3998901	-1.4663591	pub	Pitsmoor Road	osm
S1	osm_72637610	BBC Radio Sheffield	53.3759422	-1.4667004	studio	Shoreham Street	osm
S1	osm_5702949623	BBs	53.3793967	-1.4769557	restaurant	Devonshire Street	osm
S1	osm_1153383480	Bealby & Jones	53.3801911	-1.4922236	dentist	Northumberland Road	osm
S1	osm_339923472	Beanies Wholefood	53.3851945	-1.4936651	greengrocer	Crookes Valley Road	osm
S1	osm_111751933	Beanies Wholefoods	53.3853945	-1.4944325	greengrocer	Barber Road	osm
S1	osm_1124419630	Bear & Babe	53.3673468	-1.4965479	clothes	Dyson Place	osm
S1	osm_1459322500	Bear statue	53.371635	-1.4994249	artwork		osm
S1	osm_9052466319	Bear Tree Records	53.3791605	-1.4771701	music	Devonshire Street	osm
S1	osm_162234880	Beautiful You	53.3636695	-1.4613192	hairdresser		osm
S1	osm_11149364980	Beautilicious	53.3794616	-1.4762455	beauty		osm
S1	osm_11342278905	Beauty Box	53.3755213	-1.4725547	beauty		osm
S1	osm_1137051739	Beauty Care	53.3673656	-1.5000239	beauty	Sharrow Vale Road	osm
S1	osm_6283121676	Beauty Hunters	53.3746923	-1.4751996	hairdresser		osm
S1	osm_1030436298	Beauty Jewels	53.3823306	-1.4704646	beauty	Orchard Square	osm
S1	osm_6307800886	Beer Central	53.3758709	-1.473191	alcohol	The Moor	osm
S1	osm_1164886137	Beer Dog	53.3714593	-1.4688091	alcohol	Charlotte Road	osm
S1	geograph_4200688	Behind the fountain is Sheffield Town hall	53.379843	-1.469607	geograph		geograph
S1	osm_1201170491	Beju	53.3799174	-1.4810067	restaurant	Glossop Road	osm
S1	osm_1137051753	Bella Donna	53.3675395	-1.4995711	restaurant	Sharrow Vale Road	osm
S1	osm_257101282	Bella Italia	53.3793342	-1.4692239	restaurant	Norfolk Street	osm
S1	osm_1210606549	Belle Vue	53.3834956	-1.4461129	convenience	Cricket Inn Road	osm
S1	osm_11619054787	Bench La Cave	53.3800183	-1.4596856	bakery		osm
S1	osm_275806207	Ben’s Bazaar	53.3766412	-1.4737487	charity	Rockingham Gate	osm
S1	osm_103443901	Ben's Centre	53.3795824	-1.4844696	social_facility	Wilkinson Street	osm
S1	osm_69012800	Bensons	53.3627451	-1.47192	carpet	Guernsey Road	osm
S1	osm_1010754592	Béres	53.3785476	-1.470869	fast_food	Pinstone Street	osm
S1	osm_1257557070	Berlin Calling	53.3857468	-1.4943399	bar	Barber Road	osm
S1	osm_1315959807	Bernard Street Hand Car Wash	53.3812623	-1.4553098	car_wash		osm
S1	osm_103021979	Best Western Cutlers Hotel	53.3823045	-1.4668458	hotel	George Street	osm
S1	osm_108727578	Best Western Sheffield City	53.3855315	-1.4612711	hotel	Blonk Street	osm
S1	osm_699438033	Bestfit Tyre Centre	53.3827177	-1.4583833	car_repair		osm
S1	osm_9589353785	Bet Extra	53.3834109	-1.4662554	bookmaker		osm
S1	osm_9589353783	Beteseb	53.3843654	-1.4653651	restaurant		osm
S1	osm_2515505115	Betfred	53.3755614	-1.4743228	bookmaker	The Moor	osm
S1	osm_449576941	Bethany School	53.3858747	-1.485096	school	Finlay Street	osm
S1	osm_90670462	Bethel United Church of Jesus Christ Apostolic	53.3720394	-1.4443766	place_of_worship	City Road	osm
S1	osm_11222723041	Beza Hair & Beauty Salon	53.3872195	-1.4632233	hairdresser		osm
S1	osm_6283121677	Big and Tall	53.3745445	-1.4753456	clothes		osm
S1	osm_6331369618	Big Daddy	53.3867476	-1.4626537	fast_food	Wicker	osm
S1	osm_115430540	Big Dicks Board Store	53.3908067	-1.4819409	shoes		osm
S1	osm_1090453864	Big Smoke	53.3594055	-1.4648969	fast_food	Gleadless Road	osm
S1	osm_137519097	Big Yellow Self Storage	53.3655649	-1.4686915	storage_rental	Queens Road	osm
S1	osm_13338978980	Bike Revive	53.3877481	-1.5050626	bicycle	Slinn Street	osm
S1	osm_1137051757	Bilash	53.367241	-1.4994679	restaurant	Sharrow Vale Road	osm
S1	osm_1240196795	Billy Clarke Fishing Tackle	53.3677707	-1.4726599	fishing	Alderson Road	osm
S1	osm_11232419420	Bin Hoden Trading Co	53.3900402	-1.4596527	hardware		osm
S1	osm_11342278907	Bingham & Brownes	53.3750222	-1.4730583	greengrocer		osm
S1	osm_11342278908	Bingham's	53.3753892	-1.4732331	seafood		osm
S1	osm_331782830	Bird	53.3806811	-1.4689043	optician		osm
S1	osm_1282944654	Bird & Blend	53.3792213	-1.4708307	tea	Pinstone Street	osm
S1	osm_248493855	Birdhouse Tea Bar and Kitchen	53.3749747	-1.4686796	cafe	Sidney Street	osm
S1	osm_3920953506	Bird's Yard	53.3817213	-1.4674587	gift	Chapel Walk	osm
S1	osm_194908413	Birkdale School	53.3747587	-1.5053195	school	Oakholme Road	osm
S1	osm_61417132	Birkdale School (Preparatory School)	53.3730791	-1.4961025	school	Clarke Drive	osm
S1	osm_863261788	Birkdale School (Pre-Prep)	53.373348	-1.4973846	school		osm
S1	osm_6258283650	Bismillah News	53.3819542	-1.4662139	newsagent	Arundel Gate	osm
S1	osm_11342278909	BK Textiles	53.375649	-1.4726399	sewing		osm
S1	osm_61984641	Black Bank	53.36399	-1.4548663	park		osm
S1	osm_1035356466	Blacks	53.3761481	-1.4731037	outdoor	The Moor	osm
S1	osm_127653267	Blades Fan Zone	53.3693188	-1.4693326	food_court		osm
S1	osm_11456249330	Blades Superstore	53.3698444	-1.4700994	fan		osm
S1	osm_183404955	Blake Street Nature Park	53.3907592	-1.4900655	park		osm
S1	osm_2775010502	Blinds Blinds Blinds	53.3928533	-1.5006763	yes		osm
S1	osm_11342038796	Bloc Hair Studio	53.3793919	-1.4585047	hairdresser		osm
S1	osm_4790200180	Blue Banana	53.3820356	-1.4685386	clothes	Fargate	osm
S1	osm_9350740500	Blushes	53.3727106	-1.4759432	clothes		osm
S1	osm_244209403	Blynk	53.3577673	-1.4757564	beauty	Chesterfield Road	osm
S1	osm_104105174	Blythes Garage	53.3765784	-1.462868	car_repair		osm
S1	osm_104530078	B&M	53.3835028	-1.4636724	variety_store	Haymarket	osm
S1	osm_1049656261	Bobo Express	53.3776297	-1.4703664	restaurant	Furnival Gate	osm
S1	osm_1133550645	Bodrum	53.3685141	-1.4760593	hairdresser	London Road	osm
S1	osm_4353974798	Boiler Room	53.3954432	-1.4437824	sauna	Savile Street East	osm
S1	osm_12291429101	Bon	53.3769709	-1.5007941	cafe	Glossop Road	osm
S1	osm_1076369514	Boom Battle Bar	53.3773095	-1.4737528	bar	Sheffield	osm
S1	osm_6247249470	Boots	53.3822342	-1.4677307	pharmacy		osm
S1	osm_6258325511	Boots Opticians	53.3821057	-1.468464	optician	Fargate	osm
S1	osm_6283112019	Booze Buster	53.3775328	-1.4650421	alcohol	Leadmill Road	osm
S1	osm_1153335611	Boulevardier	53.3769842	-1.5018862	bar	Glossop Road	osm
S1	osm_1208180191	Bower Street Cementation Furnaces	53.386906	-1.4712298	monument		osm
S1	osm_1208527203	Bow's Garage	53.38696	-1.4735916	car_repair		osm
S1	osm_12373912539	BOX	53.3804118	-1.4711715	bar	Sheffield	osm
S1	osm_11198290807	Box'd Nutrition	53.3870403	-1.4742681	health_food		osm
S1	osm_1214424672	Boxfill Self Storage	53.3872994	-1.4581131	storage_rental	Sussex Street	osm
S1	osm_1459428209	Boy and the Bird	53.3977039	-1.470059	artwork		osm
S1	osm_13098452471	Boy with Dove	53.3812671	-1.4914182	memorial		osm
S1	osm_591400250	BP	53.371432	-1.47217	fuel	Bramall Lane	osm
S1	osm_49188859	B&Q	53.3708034	-1.4627259	doityourself		osm
S1	osm_247734674	Bragazzi's	53.362656	-1.4780527	cafe	Abbeydale Road	osm
S1	osm_731980938	Bramall Lane	53.370373	-1.4707614	stadium	Bramall Lane	osm
S1	osm_137555804	Bramall Lane Convenience Store	53.3687297	-1.4713217	convenience		osm
S1	osm_453359829	Brantwood Garden School	53.3652931	-1.4895723	school	Kenwood Bank	osm
S1	osm_1136824699	Brenda's Fish & Chips	53.3765946	-1.47203	fast_food	Earl Way	osm
S1	osm_1050335703	BrewDog	53.3795731	-1.4772061	pub	Devonshire Street	osm
S1	osm_1132562702	Brewski	53.3793869	-1.4800824	restaurant	Fitzwilliam Street	osm
S1	osm_5245595077	B'reyt Dough	53.3930315	-1.4761435	restaurant	Burton Road	osm
S1	osm_8081583996	Bridal Belle	53.3917603	-1.4839813	clothes	Infirmary Road	osm
S1	osm_103977451	Bright Printing	53.3743531	-1.474433	paint	South Lane	osm
S1	osm_666080493	Bristol Street Motors Nissan	53.3893927	-1.4528283	car		osm
S1	osm_9581443642	British Heart Foundation	53.3753319	-1.4745562	charity	The Moor	osm
S1	osm_3818859100	British Heart Foundation Home Store	53.3824352	-1.4662074	furniture	Castle Square	osm
S1	osm_155586609	British Transport Police	53.3771583	-1.462871	police		osm
S1	osm_93911044	Broadfield Mowers	53.3621533	-1.4735583	lawn_mowers	Broadfield Road	osm
S1	osm_1265010784	Broadway Burger Diner	53.3784924	-1.470579	fast_food	Union Street	osm
S1	osm_99515829	Brocco On The Park	53.3681761	-1.5021725	restaurant, hotel	Brocco Bank	osm
S1	osm_11181756810	Brookhill Post Office	53.3821783	-1.4825171	post_office	Brook Hill	osm
S1	osm_1205092541	Broom Green	53.3774483	-1.4794114	park		osm
S1	osm_335713006	Broomhall Centre	53.378252	-1.4858018	community_centre		osm
S1	osm_1046582633	Broomhall Mini Market	53.3752559	-1.4843827	convenience	Broomhall Street	osm
S1	osm_105010619	Broomhill Chiropractic Clinic	53.3782279	-1.499399	clinic		osm
S1	osm_93519301	Broomhill Community Library	53.3778145	-1.5029289	library	Taptonville Road	osm
S1	osm_1080642660	Broomhill Convenience Store	53.377036	-1.5009251	convenience	Glossop Road	osm
S1	osm_1153335616	Broomhill Dental Practice	53.3769154	-1.5014709	dentist	Glossop Road	osm
S1	osm_109565393	Broomhill Infant School	53.3777985	-1.4983156	school	Sheffield	osm
S1	osm_82624544	Broomhill Methodist Church	53.3764915	-1.5034504	place_of_worship	Fulwood Road	osm
S1	osm_1153335599	Broomhill Post Office	53.3767706	-1.5028916	post_office	Fulwood Road	osm
S1	osm_12887483075	Broomhill Surgery	53.3770414	-1.5045221	doctors	Lawson Road	osm
S1	osm_775806173	Broomhill Tavern	53.3768672	-1.5004103	pub	Glossop Road	osm
S1	osm_12761937295	Broomhill Veterinary Practice	53.3781086	-1.5012592	veterinary	Crookes Road	osm
S1	osm_1247216832	Broomhill Wood Fire Pizza & Grill	53.3777501	-1.4997074	fast_food	Whitham Road	osm
S1	osm_175593655	Brown Bear	53.3805437	-1.4679772	pub	Norfolk Street	osm
S1	osm_11149364951	Brownes	53.3795354	-1.4762371	hairdresser	Division Street	osm
S1	osm_6251779146	Browns	53.3789218	-1.4705671	jewelry		osm
S1	osm_179117908	Brown's Grill	53.3792147	-1.4698008	restaurant	St Paul's Parade	osm
S1	osm_11167049140	Brunch Break	53.3757626	-1.4790281	fast_food	Milton Street	osm
S1	osm_103967344	"Brunch""n""Lunch"	53.3766954	-1.4719819	fast_food	Matilda Street	osm
